ticker,stkPx,expirDate,yte,strike,cBidPx,cValue,cAskPx,iRate,trade_date,duration
AMZN,642.96,11/27/2015,0.0274,637.5,15.15,15.41,15.65,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,640,13.8,13.95,14.2,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,642.5,12.45,12.59,12.9,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,645,11.05,11.31,11.55,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,647.5,9.9,10.12,10.4,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,650,8.8,9.02,9.25,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,652.5,7.75,7.99,8.2,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,655,6.9,7.06,7.05,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,657.5,5.95,6.22,6.45,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,660,5.3,5.46,5.6,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,662.5,4.6,4.77,4.95,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,665,4,4.15,4.3,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,667.5,3.45,3.59,3.7,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,670,2.97,3.11,3.25,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,672.5,2.54,2.68,2.8,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,675,2.16,2.3,2.45,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,677.5,1.85,1.97,2.09,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,680,1.58,1.67,1.79,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,682.5,1.34,1.42,1.55,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,685,1.13,1.2,1.33,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,687.5,0.95,1.01,1.15,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,690,0.8,0.85,1,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,692.5,0.68,0.71,0.86,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,695,0.57,0.59,0.75,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,697.5,0.49,0.49,0.65,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,700,0.41,0.4,0.56,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,702.5,0.33,0.33,0.52,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,705,0.26,0.27,0.5,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,707.5,0.18,0.22,0.49,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,710,0.19,0.18,0.43,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,712.5,0.14,0.14,0.47,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,715,0.12,0.12,0.47,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,717.5,0.07,0.09,0.45,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,720,0.07,0.07,0.3,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,722.5,0.05,0.06,0.4,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,725,0.02,0.05,0.39,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,727.5,0.03,0.04,0.36,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,730,0.02,0.03,0.34,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,732.5,0.1,0.02,0.34,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,735,0.02,0.02,0.33,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,737.5,0.02,0.01,0.33,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,740,0.1,0.01,0.32,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,742.5,0,0.01,0.31,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,745,0,0.01,0.3,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,747.5,0,0,0.3,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,750,0,0,0.27,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,752.5,0.03,0,0.29,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,755,0,0,0.28,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,757.5,0,0,0.28,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,760,0,0,0.1,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,762.5,0,0,0.27,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,765,0,0,0.27,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,767.5,0,0,0.27,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,770,0,0,0.1,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,772.5,0,0,0.26,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,780,0,0,0.1,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,790,0,0,0.25,0.0007,11/17/2015,10
AMZN,642.96,11/27/2015,0.0274,800,0,0,0.1,0.0007,11/17/2015,10
AMZN,642.96,12/4/2015,0.04658,385,256.2,257.97,259.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,390,251.15,252.97,254.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,395,246.15,247.97,249.2,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,400,241.05,242.97,244.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,405,236.05,237.97,239.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,410,231.1,232.97,234.2,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,415,226.25,227.97,229.15,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,420,221,222.97,224.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,425,216.3,217.97,219.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,430,211,212.97,214.2,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,435,206.25,207.97,209.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,440,201.1,202.97,204.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,445,196,197.97,199.4,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,450,191.3,192.97,194.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,455,186.05,187.97,189.55,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,460,181,182.98,184.45,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,465,176.2,177.98,179.45,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,470,171.15,172.98,174.6,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,475,166.15,167.98,169.5,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,480,161.15,162.98,164.35,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,485,156.2,157.98,159.55,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,490,151.55,152.98,154.65,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,495,146.45,147.98,149.4,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,500,141.5,142.99,144.6,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,510,131.6,133,134.75,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,520,121.7,123.03,124.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,522.5,119.2,120.54,122.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,525,116.75,118.06,119.8,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,527.5,114.3,115.57,117.5,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,530,111.8,113.09,115,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,532.5,109.35,110.61,112.55,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,535,106.9,108.14,110.05,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,537.5,104.45,105.67,107.65,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,540,102,103.2,105.15,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,542.5,99.55,100.74,102.7,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,545,97.1,98.29,100.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,547.5,94.65,95.84,97.8,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,550,92.2,93.4,95.35,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,552.5,89.8,90.97,92.9,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,555,87.35,88.54,90.5,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,557.5,84.95,86.12,88.05,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,560,82.55,83.72,85.6,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,562.5,80.15,81.32,83.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,565,77.75,78.94,80.8,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,567.5,75.5,76.56,78.4,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,570,73.15,74.21,76.2,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,572.5,70.65,71.86,73.7,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,575,68.3,69.54,71.35,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,577.5,66,67.23,68.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,580,63.7,64.94,66.5,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,582.5,61.5,62.65,63.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,585,59.15,60.4,61.55,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,587.5,57,58.17,59.25,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,590,55.1,55.96,56.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,592.5,52.9,53.76,54.7,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,595,50.25,51.6,52.5,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,597.5,48.1,49.39,50.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,600,46.4,47.28,48.1,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,602.5,43.9,45.19,45.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,605,42.1,43.13,43.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,607.5,40.1,41.1,41.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,610,38.25,39.11,39.75,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,612.5,36.65,37.15,37.9,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,615,34.5,35.23,35.75,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,617.5,32.9,33.35,33.75,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,620,30.85,31.5,31.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,622.5,29.2,29.71,30.05,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,625,27.55,27.94,28.35,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,627.5,25.8,26.26,26.65,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,630,24.15,24.59,25.05,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,632.5,22.5,23.01,23.45,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,635,21.15,21.47,21.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,637.5,19.6,20,20.35,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,640,18.2,18.58,18.9,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,642.5,17,17.22,17.55,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,645,15.55,15.95,16.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,647.5,14.5,14.72,15.05,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,650,13.25,13.58,13.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,652.5,12.1,12.49,12.7,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,655,11.25,11.47,11.85,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,660,9.35,9.62,9.95,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,670,6.3,6.67,6.9,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,680,4.1,4.53,4.75,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,690,2.68,3.03,3.2,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,700,1.81,1.98,2.17,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,710,0.99,1.26,1.53,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,720,0.69,0.78,1.03,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,730,0.39,0.47,0.8,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,740,0.14,0.27,0.49,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,750,0.19,0.15,0.53,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,760,0.08,0.08,0.44,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,770,0.01,0.04,0.4,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,780,0,0.02,0.37,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,790,0,0.01,0.34,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,800,0,0.01,0.33,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,810,0,0,0.31,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,820,0,0,0.3,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,830,0,0,0.29,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,840,0,0,0.29,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,850,0,0,0.28,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,860,0,0,0.28,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,870,0,0,0.15,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,880,0,0,0.27,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,890,0,0,0.27,0.0007,11/17/2015,17
AMZN,642.96,12/4/2015,0.04658,900,0,0,0.1,0.0007,11/17/2015,17
AMZN,642.96,12/11/2015,0.06575,480,161.7,163,164.85,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,485,156.6,158,159.65,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,490,151.75,153.01,154.9,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,495,146.75,148.02,149.8,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,500,141.8,143.04,145,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,510,131.8,133.1,135.15,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,520,122.05,123.2,125.2,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,530,112.25,113.36,115.5,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,540,102.5,103.61,105.8,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,550,92.95,93.99,96.25,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,560,83.5,84.55,86.6,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,570,74.2,75.32,77.15,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,575,69.65,70.79,72.05,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,577.5,67.5,68.55,69.75,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,580,65.25,66.34,67.5,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,582.5,63.15,64.14,65.25,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,585,60.75,61.97,63.1,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,587.5,58.6,59.81,60.9,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,590,56.8,57.63,58.6,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,592.5,54.55,55.52,56.45,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,595,52.65,53.42,54.3,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,597.5,50.55,51.37,52.2,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,600,48.5,49.32,50,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,602.5,46.65,47.33,48.45,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,605,44.5,45.34,45.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,607.5,42.45,43.39,43.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,610,40.95,41.48,41.9,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,612.5,38.7,39.59,40.6,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,615,36.95,37.74,38.3,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,617.5,35.25,35.91,36.6,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,620,33.25,34.15,34.55,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,622.5,31.7,32.39,32.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,625,30.15,30.72,31.2,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,627.5,28.5,29.05,29.75,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,630,26.95,27.47,27.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,632.5,25.4,25.9,26.35,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,635,23.9,24.41,24.8,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,637.5,22.5,22.94,23.4,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,640,21.2,21.56,21.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,642.5,19.85,20.2,20.6,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,645,18.5,18.93,19.35,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,647.5,17.3,17.68,18.1,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,650,16.2,16.52,16.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,652.5,15.05,15.38,15.85,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,655,14,14.34,14.75,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,660,12.1,12.39,12.75,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,670,8.8,9.12,9.4,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,680,6.25,6.61,6.8,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,690,4.35,4.73,4.85,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,700,2.98,3.37,3.5,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,710,2,2.34,2.45,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,720,1.29,1.6,1.73,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,730,0.85,1.08,1.22,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,740,0.61,0.71,0.95,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,750,0.41,0.45,0.65,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,760,0.2,0.29,0.59,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,770,0.06,0.18,0.54,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,780,0.1,0.11,0.46,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,790,0.01,0.06,0.42,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,800,0,0.04,0.39,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,810,0,0.02,0.36,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,820,0,0.01,0.34,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,830,0,0.01,0.33,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,840,0,0,0.32,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,850,0,0,0.31,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,860,0,0,0.3,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,870,0,0,0.29,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,880,0,0,0.29,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,890,0,0,0.28,0.0007,11/17/2015,24
AMZN,642.96,12/11/2015,0.06575,900,0,0,0.28,0.0007,11/17/2015,24
AMZN,642.96,12/18/2015,0.08493,250,390.75,392.99,394.9,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,260,380.75,382.99,385,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,270,370.75,372.99,374.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,275,365.75,367.99,370,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,280,361.15,362.99,365,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,285,355.8,357.99,359.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,290,350.85,352.99,354.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,295,345.95,348,349.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,300,340.95,343,344.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,305,336.05,338,339.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,310,331.05,333,334.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,315,325.95,328,329.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,320,320.95,323,324.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,325,316.1,318,319.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,330,311.1,313,314.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,335,306.1,308,309.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,340,301.05,303,304.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,345,296,298,299.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,350,291.05,293,294.35,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,355,286.05,288,289.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,360,281.2,283,284.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,365,276.25,278,279.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,370,271.2,273,274.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,375,266.1,268,269.4,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,380,261.25,263.01,264.45,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,385,256.05,258.01,259.45,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,390,251.1,253.01,254.45,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,395,246.35,248.01,249.45,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,400,241.15,243.01,244.5,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,405,236.25,238.01,239.5,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,410,231.1,233.01,234.5,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,415,226.05,228.01,229.55,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,420,221.15,223.01,224.55,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,425,216.1,218.01,219.6,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,430,211.1,213.01,214.6,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,435,206.3,208.01,209.65,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,440,201.15,203.01,204.65,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,445,196.15,198.02,199.7,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,450,191.25,193.02,194.75,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,455,186.25,188.02,189.75,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,460,181.3,183.02,184.8,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,465,176.35,178.03,179.85,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,470,171.8,173.04,174.9,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,475,166.85,168.05,169.95,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,480,161.9,163.06,165,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,485,156.95,158.08,160.05,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,490,152.05,153.1,155.15,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,495,147.1,148.13,149.95,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,500,142.2,143.17,145.25,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,505,137.3,138.22,140.25,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,510,132.75,133.28,135.3,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,515,127.5,128.36,130.5,0.0014,11/17/2015,31
AMZN,642.96,12/18/2015,0.08493,520,123.3,123.46,125.6,0.0014,11/17/2015,31
